Field ID,Field Mnemonic,Data License Category,Field Type
BC145,BC_INDX_MOVERS_IMPACT,Not Downloadable,Real
BC146,BC_INDX_MOVERS_NAME,Not Downloadable,Character
BC147,BC_INDX_MOVERS_PCT,Not Downloadable,Character
BC148,BC_INDX_MOVERS_PX,Not Downloadable,Real
BC149,BC_INDX_MOVERS_TKR_EXCH,Not Downloadable,Character
BC150,BC_INDX_MOVERS_VOL,Not Downloadable,Character
BC151,BC_INDX_MOVERS_VOLUME_IMPACT,Not Downloadable,Real
BC152,BC_INDX_MOVERS_VOLUME_NAME,Not Downloadable,Character
BC153,BC_INDX_MOVERS_VOLUME_PCT,Not Downloadable,Character
BC154,BC_INDX_MOVERS_VOLUME_PX,Not Downloadable,Real
BC155,BC_INDX_MOVERS_VOLUME_TKR_EXCH,Not Downloadable,Character
BC156,BC_INDX_MOVERS_VOLUME_VOL,Not Downloadable,Character
BC157,BC_INDX_MWEIGHT_PCT,Not Downloadable,Real
BC158,BC_INDX_MWEIGHT_TKR_EXCH,Not Downloadable,Character
BC159,BC_INT,Not Downloadable,Integer
BC160,BC_INVERSE_FLT_CALL_PROV,Not Downloadable,Long Character
BC161,BC_ISS_UNDERWRITER_AMT,Not Downloadable,Real
BC162,BC_ISS_UNDERWRITER_CAT,Not Downloadable,Character
BC163,BC_ISS_UNDERWRITER_GROUP_TYP,Not Downloadable,Integer
BC164,BC_ISS_UNDERWRITER_LMGR_NAME,Not Downloadable,Character
BC165,BC_ISS_UNDERWRITER_LMGR_SH_CODE,Not Downloadable,Character
BC166,BC_ISS_UNDERWRITER_TYP_CODE,Not Downloadable,Character
BC167,BC_ISS_UNDERWRITER_TYP_NAME,Not Downloadable,Long Character
BC168,BC_MTG_CASH_FLOW_INT,Not Downloadable,Real
BC169,BC_MTG_CASH_FLOW_PERIOD,Not Downloadable,Integer
BC170,BC_MTG_CASH_FLOW_PRINC,Not Downloadable,Real
BC171,BC_MTG_CASH_FLOW_PRINC_BAL,Not Downloadable,Real
BC172,BC_MTG_CPT_TYP,Not Downloadable,Character
BC173,BC_MTG_CRED_ENHANC,Not Downloadable,Character
BC174,BC_MTG_GEO_CURR_LOAN,Not Downloadable,Integer
BC175,BC_MTG_GEO_CURR_PCT_BAL,Not Downloadable,Real
BC176,BC_MTG_GEO_CURR_PCT_LOAN,Not Downloadable,Real
BC177,BC_MTG_GEO_NUM_CURR_LOAN,Not Downloadable,Integer
BC178,BC_MTG_GEO_NUM_ORIG_LOAN,Not Downloadable,Integer
BC179,BC_MTG_GEO_ORIG_BAL,Not Downloadable,Real
BC180,BC_MTG_GEO_ORIG_LOAN,Not Downloadable,Integer
BC181,BC_MTG_GEO_ORIG_PCT_BAL,Not Downloadable,Real
BC182,BC_MTG_GEO_ORIG_PCT_LOAN,Not Downloadable,Real
BC183,BC_MTG_GEO_PCT_CURR_BAL,Not Downloadable,Real
BC184,BC_MTG_GEO_PCT_CURR_LOANS,Not Downloadable,Real
BC185,BC_MTG_GEO_PCT_ORIG_BAL,Not Downloadable,Real
BC186,BC_MTG_GEO_PCT_ORIG_LOANS,Not Downloadable,Real
BC187,BC_MTG_HIST_CHARGE_OFF_1MO,Not Downloadable,Real
BC188,BC_MTG_HIST_CHARGE_OFF_3MO,Not Downloadable,Real
BC189,BC_MTG_HIST_COLLAT_BAL_AMT,Not Downloadable,Integer
BC190,BC_MTG_HIST_DLQ_C1_PCT,Not Downloadable,Real
BC191,BC_MTG_HIST_DLQ_C2_PCT,Not Downloadable,Real
BC192,BC_MTG_HIST_DLQ_C3_PCT,Not Downloadable,Real
BC193,BC_MTG_HIST_DLQ30_PCT,Not Downloadable,Real
BC194,BC_MTG_HIST_DLQ60_PCT,Not Downloadable,Real
BC195,BC_MTG_HIST_DLQ90_PCT,Not Downloadable,Real
BC196,BC_MTG_HIST_EXS_1M_PCT,Not Downloadable,Real
BC197,BC_MTG_HIST_FACT,Not Downloadable,Real
BC198,BC_MTG_HIST_FORECL_PCT,Not Downloadable,Real
BC199,BC_MTG_HIST_NUM_LOANS,Not Downloadable,Integer
BC200,BC_MTG_HIST_ORIG_AMT,Not Downloadable,Real
BC201,BC_MTG_HIST_PORT_YLD,Not Downloadable,Real
BC202,BC_MTG_HIST_REM_AMT,Not Downloadable,Real
BC203,BC_MTG_HIST_REO_PCT,Not Downloadable,Real
BC204,BC_MTG_HIST_WAC,Not Downloadable,Real
BC205,BC_MTG_HIST_WAM,Not Downloadable,Integer
BC206,BC_MTG_OID,Not Downloadable,Real
BC207,BC_MTG_OID_ACC,Not Downloadable,Real
BC208,BC_MTG_OID_AIP,Not Downloadable,Real
BC209,BC_MTG_OID_DLY,Not Downloadable,Real
BC210,BC_MTG_OID_MRKT_DISC,Not Downloadable,Real
BC211,BC_MTG_OID_QSI,Not Downloadable,Real
BC212,BC_MTG_WAC_ARM_CAP,Not Downloadable,Real
BC213,BC_MTG_WAC_ARM_CPN,Not Downloadable,Real
BC214,BC_MTG_WAC_ARM_FLR,Not Downloadable,Real
BC215,BC_MTG_WAC_ARM_MRGN,Not Downloadable,Real
BC216,BC_MTG_WAC_ARM_PCT,Not Downloadable,Real
BC217,BC_MTG_WAC_ARM_UNPAID_AMT,Not Downloadable,Real
BC218,BC_MTG_WAC_ARM_WAC,Not Downloadable,Real
BC219,BC_MTG_YEAR,Not Downloadable,Integer
BC220,BC_MUNI_CONDITIONAL_PUT_TYPES,Not Downloadable,Long Character
BC221,BC_MUNI_ERP_TYPES,Not Downloadable,Long Character
BC222,BC_MUNI_MANDATORY_TENDER_TYPES,Not Downloadable,Long Character
BC223,BC_MUNI_ORIG_CALL_SCHEDULE_PCT,Not Downloadable,Real
BC224,BC_MUNI_RECENT_REDEMP_HIST_AMT,Not Downloadable,Real
BC225,BC_MUNI_RECENT_REDEMP_HIST_DES,Not Downloadable,Character
BC226,BC_MUNI_RECENT_REDEMP_HIST_PCT,Not Downloadable,Real
BC227,BC_MUNI_SINK_ANT_SCHED_AMT,Not Downloadable,Real
BC228,BC_MUNI_SINK_ANT_SCHED_PX,Not Downloadable,Real
BC229,BC_NEW_CUSIPS_TYP,Not Downloadable,Character
BC230,BC_PARTLY_PAID_SCHEDULE_PCT,Not Downloadable,Real
BC231,BC_PAYING_AGENT_CONTACT_NAME,Not Downloadable,Character
BC232,BC_PAYING_AGENT_CONTACT_PHONE,Not Downloadable,Character
BC233,BC_POTENTIAL_VAR_MODES,Not Downloadable,Character
BC234,BC_PRE_REFUNDING_SCHEDULE_AMT,Not Downloadable,Real
BC235,BC_PRE_REFUNDING_SCHEDULE_PX,Not Downloadable,Real
BC236,BC_PRODUCT_SEG,Not Downloadable,Character
BC237,BC_PRODUCT_SEG_AMT,Not Downloadable,Real
BC238,BC_PRODUCT_SEG_YEAR,Not Downloadable,Integer
BC239,BC_PUT_SCHEDULE_PX,Not Downloadable,Real
BC240,BC_RANGE,Not Downloadable,Real
BC241,BC_RELATED_EQUITIES_TKR_EXCH,Not Downloadable,Character
BC242,BC_REMARKETING_AGENT_ADDRESS,Not Downloadable,Long Character
BC243,BC_REMARKETING_AGENT_NAME,Not Downloadable,Character
BC244,BC_REMARKETING_AGENT_PHONE,Not Downloadable,Character
BC245,BC_SINK_SCHED_NO_FACTOR_PCT_AMT,Not Downloadable,Real
BC246,BC_SINK_SCHEDULE_PCT_AMT,Not Downloadable,Real
BC247,BC_SOFT_CALL_SCHEDULE_PCT,Not Downloadable,Real
BC248,BC_STEPUP_CPN_SCHEDULE_RT,Not Downloadable,Real
BC249,BC_STRATEGY_LEGS_PX,Not Downloadable,Real
BC250,BC_STRUCT_NOTE_CPN_FORMULA,Not Downloadable,Long Character
BC251,BC_STRUCT_NOTE_CPN_FORMULA_CAP,Not Downloadable,Real
BC252,BC_STRUCT_NOTE_CPN_FORMULA_FLR,Not Downloadable,Real
BC253,BC_STRUCT_NOTE_CPN_FORMULA_FREQ,Not Downloadable,Real
BC255,BC_SW_CAPLET_GAMMA_RT,Not Downloadable,Real
BC256,BC_SW_CAPLET_THETA_RT,Not Downloadable,Real
BC257,BC_SW_NET_CASH_FLOW_AMT,Not Downloadable,Real
BC258,BC_SW_PAY_CASH_FLOW_AMT,Not Downloadable,Real
BC259,BC_SW_REC_CASH_FLOW_AMT,Not Downloadable,Real
BC260,BC_TENDER_AGENT_ADDRESS,Not Downloadable,Long Character
BC261,BC_TENDER_AGENT_NAME,Not Downloadable,Character
BC262,BC_TENDER_AGENT_PHONE,Not Downloadable,Character
BC266,BC_TRUSTEE_ADDRESS,Not Downloadable,Long Character
BC267,BC_TRUSTEE_CONTACT_NAME,Not Downloadable,Character
BC268,BC_TRUSTEE_CONTACT_PHONE,Not Downloadable,Character
BC269,BC_UNIT_COMPOSITION_AMT,Not Downloadable,Real
BC270,BC_US_ANN_ERN_1D_TKR_EXCH,Not Downloadable,Character
BC271,BC_WARRANT_CHAIN_TICKER_YK,Not Downloadable,Character
BC272,BC_OBLIGOR_NAME,Not Downloadable,Character
BC273,BC_OBLIGOR_TYP,Not Downloadable,Character
BC274,BC_PX,Not Downloadable,Real
BC275,BC_DEFAULT_NOTES_BULK,Not Downloadable,Long Character
BC276,BC_OS_NOTES,Not Downloadable,Long Character
BC277,BC_OS_SERIES_NOTES,Not Downloadable,Long Character
BC278,BC_TENDER_NOTES,Not Downloadable,Long Character
BC279,BC_TENDER_SERIES_NOTES,Not Downloadable,Long Character
BC280,BC_MUNI_DISCLOSURE_AGENT_NOTES,Not Downloadable,Long Character
BC281,BC_MUNI_REGISTRAR_NOTES,Not Downloadable,Long Character
BC282,BC_MUNI_SHORT_NOTES,Not Downloadable,Long Character
BC283,BC_MUNI_REMARKETING_AGENT_NOTES,Not Downloadable,Long Character
BC284,BC_MUNI_PAYING_AGENT_NOTES,Not Downloadable,Long Character
BC285,BC_MUNI_TENDER_AGENT_NOTES,Not Downloadable,Long Character
BC286,BC_MUNI_TRUSTEE_NOTES,Not Downloadable,Long Character
BC287,BC_MUNI_UNDERWRITER_NOTES,Not Downloadable,Long Character
BC295,BC_MTG_MONTH_MIN,Not Downloadable,Integer
BC296,BC_MTG_MONTH_MAX,Not Downloadable,Integer
BC297,BC_MTG_PCT_BAL,Not Downloadable,Real
BC298,BC_MTG_PCT_CNT,Not Downloadable,Real
BC299,BC_CREDIT_SCORE_MIN,Not Downloadable,Integer
BC300,BC_CREDIT_SCORE_MAX,Not Downloadable,Integer
BC301,BC_LN_SIZE_MIN,Not Downloadable,Integer
BC302,BC_LN_SIZE_MAX,Not Downloadable,Integer
BC303,BC_MTG_LTV_MIN,Not Downloadable,Integer
BC304,BC_MTG_LTV_MAX,Not Downloadable,Integer
BC305,BC_MTG_REMN_IO_PERIOD_MIN,Not Downloadable,Integer
BC306,BC_MTG_REMN_IO_PERIOD_MAX,Not Downloadable,Integer
BC307,BC_RANK,Not Downloadable,Integer
BC308,BC_MTG_WAC_MIN,Not Downloadable,Real
BC309,BC_MTG_WAC_MAX,Not Downloadable,Real
BC310,BC_MTG_WAM_MIN,Not Downloadable,Integer
BC311,BC_MTG_WAM_MAX,Not Downloadable,Integer
BC312,BC_CREDIT_SCORE,Not Downloadable,Integer
BC313,BC_LN_SIZE,Not Downloadable,Integer
BC314,BC_MTG_LTV,Not Downloadable,Integer
BC319,BC_MUNI_CONSTITUENT_CUSIP,Not Downloadable,Character
BC320,BC_MUNI_CONSTITUENT_PAR_AMT,Not Downloadable,Real
BC321,BC_MUNI_CONSTITUENT_PX_YLD,Not Downloadable,Real
BC322,BC_MUNI_CONSTITUENT_PX_YLD_IND,Not Downloadable,Character
BC323,BC_MUNI_CONSTITUENT_DEPOSIT_DT,Not Downloadable,Date
BC324,BC_MUNI_CONSTITUENT_TERM_DT,Not Downloadable,Date
BC325,BC_LN_LENDER_ID_BB_COMPANY,Not Downloadable,Integer
BC326,BC_FUND_ASSET_ALLOC_CALC_MARKET,Not Downloadable,Character
BC327,BC_FUND_ASSET_ALLOC_CALC_PCT,Not Downloadable,Real
BC328,BC_FUND_GEO_ALLOCATION_CNTRY,Not Downloadable,Character
BC329,BC_FUND_SECTOR_ALLOCATION_NAME,Not Downloadable,Character
BC330,BC_FUND_SECTOR_ALLOCATION_PCT,Not Downloadable,Real
BC331,BC_BDVD_OPT_IMPLIED_RANGE_LOW,Not Downloadable,Real
BC332,BC_BDVD_OPT_IMPLIED_RANGE_HIGH,Not Downloadable,Real
BC333,BC_HIST_TRR_MONTHLY_DATE,Not Downloadable,Date
BC334,BC_HIST_TRR_MONTHLY_PCT,Not Downloadable,Real
BE001,BEST_SALES,Estimates,Real
BE002,BEST_OPP,Estimates,Real
BE003,BEST_EBITDA,Estimates,Real
BE004,BEST_EBIT,Estimates,Real
BE005,BEST_PTP,Estimates,Real
BE006,BEST_NET_INCOME,Estimates,Real
BE008,BEST_EPS,Estimates,Real
BE010,BEST_DPS,Estimates,Real
BE011,BEST_BPS,Estimates,Real
BE012,BEST_NET_DEBT,Estimates,Real
BE013,BEST_CPS,Estimates,Real
BE014,BEST_ROE,Estimates,Real
BE015,BEST_ROA,Estimates,Real
BE016,BEST_NAV,Estimates,Real
BE017,BEST_LTG_EPS,Estimates,Real
BE038,BEST_FFOPS,Estimates,Real
BE043,BEST_CUR_FISCAL_YEAR_PERIOD,Estimates,Month/Year
BE044,BEST_CUR_FISCAL_QTR_PERIOD,Estimates,Month/Year
BE045,BEST_CUR_FISCAL_SEMI_YEAR_PERIOD,Estimates,Month/Year
BE051,BEST_PE_RATIO,Estimates,Real
BE052,BEST_PX_BPS_RATIO,Estimates,Real
BE053,BEST_PX_CPS_RATIO,Estimates,Real
BE054,BEST_DIV_YLD,Estimates,Real
BE055,BEST_PX_SALES_RATIO,Estimates,Real
BE057,BEST_CUR_EV_TO_EBITDA,Estimates,Real
BE062,BEST_EST_LAST_UPDATE,Estimates,Date
BE200,CEST_CAPEXPEND,Estimates,Real
BE201,CEST_CHARGES,Estimates,Real
BE202,CEST_SALES,Estimates,Real
BE203,CEST_EBITDA,Estimates,Real
BE204,CEST_EBIT,Estimates,Real
BE205,CEST_NET_INCOME,Estimates,Real
BE206,CEST_EPS,Estimates,Real
BE209,CEST_TAX_RATE,Estimates,Real
BE211,CEST_GROS_MARGN,Estimates,Real
BE212,CEST_DVD_PER_SH,Estimates,Real
BE214,CEST_PTAX_PROFT,Estimates,Real
BE215,CEST_OPER_INCME,Estimates,Real
BE220,CEST_EPS_GAAP,Estimates,Real
BE252,CEST_LAST_CO_GUIDANCE_UPDATE_DT,Estimates,Date
BE403,BEST_EPS_4WK_CHG,Estimates,Real
BE406,BEST_EPS_STDDEV,Estimates,Real
BE407,BEST_EPS_HI,Estimates,Real
BE408,BEST_EPS_LO,Estimates,Real
BE409,BEST_EPS_NUMEST,Estimates,Real
BE412,BEST_EPS_YOY_GTH,Estimates,Real
BE418,BEST_SALES_4WK_CHG,Estimates,Real
BE421,BEST_SALES_STDDEV,Estimates,Real
BE422,BEST_SALES_HI,Estimates,Real
BE423,BEST_SALES_LO,Estimates,Real
BE424,BEST_SALES_NUMEST,Estimates,Real
BE427,BEST_SALES_YOY_GTH,Estimates,Real
BE433,BEST_EBITDA_4WK_CHG,Estimates,Real
BE436,BEST_EBITDA_STDDEV,Estimates,Real
BE437,BEST_EBITDA_HI,Estimates,Real
BE438,BEST_EBITDA_LO,Estimates,Real
BE439,BEST_EBITDA_NUMEST,Estimates,Real
BE448,BEST_EBIT_4WK_CHG,Estimates,Real
BE451,BEST_EBIT_STDDEV,Estimates,Real
BE452,BEST_EBIT_HI,Estimates,Real
BE453,BEST_EBIT_LO,Estimates,Real
BE454,BEST_EBIT_NUMEST,Estimates,Real
BE463,BEST_PTP_4WK_CHG,Estimates,Real
BE466,BEST_PTP_STDDEV,Estimates,Real
BE467,BEST_PTP_HI,Estimates,Real
BE468,BEST_PTP_LO,Estimates,Real
BE469,BEST_PTP_NUMEST,Estimates,Real
BE478,BEST_OPP_4WK_CHG,Estimates,Real
BE481,BEST_OPP_STDDEV,Estimates,Real
BE482,BEST_OPP_HI,Estimates,Real
BE483,BEST_OPP_LO,Estimates,Real
BE484,BEST_OPP_NUMEST,Estimates,Real
BE493,BEST_NET_4WK_CHG,Estimates,Real
BE496,BEST_NET_STDDEV,Estimates,Real
BE497,BEST_NET_HI,Estimates,Real
BE498,BEST_NET_LO,Estimates,Real
BE499,BEST_NET_NUMEST,Estimates,Real
BE508,BEST_DPS_4WK_CHG,Estimates,Real
BE511,BEST_DPS_STDDEV,Estimates,Real
BE512,BEST_DPS_HI,Estimates,Real
BE513,BEST_DPS_LO,Estimates,Real
BE514,BEST_DPS_NUMEST,Estimates,Real
BE523,BEST_CPS_4WK_CHG,Estimates,Real
BE526,BEST_CPS_STDDEV,Estimates,Real
BE527,BEST_CPS_HI,Estimates,Real
BE528,BEST_CPS_LO,Estimates,Real
BE529,BEST_CPS_NUMEST,Estimates,Real
BE538,BEST_BPS_4WK_CHG,Estimates,Real
BE541,BEST_BPS_STDDEV,Estimates,Real
BE542,BEST_BPS_HI,Estimates,Real
BE543,BEST_BPS_LO,Estimates,Real
BE544,BEST_BPS_NUMEST,Estimates,Real
BE553,BEST_ROE_4WK_CHG,Estimates,Real
BE556,BEST_ROE_STDDEV,Estimates,Real
BE557,BEST_ROE_HI,Estimates,Real
BE558,BEST_ROE_LO,Estimates,Real
BE559,BEST_ROE_NUMEST,Estimates,Real
BE568,BEST_NAV_4WK_CHG,Estimates,Real
BE571,BEST_NAV_STDDEV,Estimates,Real
BE572,BEST_NAV_HI,Estimates,Real
BE573,BEST_NAV_LO,Estimates,Real
BE574,BEST_NAV_NUMEST,Estimates,Real
BE583,BEST_FFOPS_4WK_CHG,Estimates,Real
BE586,BEST_FFOPS_STDDEV,Estimates,Real
BE587,BEST_FFOPS_HI,Estimates,Real
BE588,BEST_FFOPS_LO,Estimates,Real
BE589,BEST_FFOPS_NUMEST,Estimates,Real
BE613,BEST_NDEBT_4WK_CHG,Estimates,Real
BE616,BEST_NDEBT_STDDEV,Estimates,Real
BE617,BEST_NDEBT_HI,Estimates,Real
BE618,BEST_NDEBT_LO,Estimates,Real
BE619,BEST_NDEBT_NUMEST,Estimates,Real
BE628,BEST_ROA_4WK_CHG,Estimates,Real
BE631,BEST_ROA_STDDEV,Estimates,Real
BE632,BEST_ROA_HI,Estimates,Real
BE633,BEST_ROA_LO,Estimates,Real
BE634,BEST_ROA_NUMEST,Estimates,Real
BE643,BEST_LTG_4WK_CHG,Estimates,Real
BE646,BEST_LTG_STDDEV,Estimates,Real
BE647,BEST_LTG_HI,Estimates,Real
BE648,BEST_LTG_LO,Estimates,Real
BE649,BEST_LTG_NUMEST,Estimates,Real
BE653,BEST_EPS_GAAP,Estimates,Real
BE657,BEST_EPS_GAAP_4WK_CHG,Estimates,Real
BE660,BEST_EPS_GAAP_STDDEV,Estimates,Real
BE661,BEST_EPS_GAAP_HI,Estimates,Real
BE662,BEST_EPS_GAAP_LO,Estimates,Real
BE663,BEST_EPS_GAAP_NUMEST,Estimates,Real
BE685,BEST_NET_GAAP,Estimates,Real
BE689,BEST_NET_GAAP_4WK_CHG,Estimates,Real
BE692,BEST_NET_GAAP_STDDEV,Estimates,Real
BE693,BEST_NET_GAAP_HI,Estimates,Real
BE694,BEST_NET_GAAP_LO,Estimates,Real
BE695,BEST_NET_GAAP_NUMEST,Estimates,Real
BE701,TOP_ANALYST_PERFORM_RANK_TRR,Security Master,Bulk Format
BE997,BEST_FPERIOD_OVERRIDE,Estimates,Character
BE999,BEST_CONSOLIDATED_OVERRIDE,Estimates,Character
BH001,BH_LN_ALT_CRNCY_BULK,Security Master,Bulk Format
BH002,BH_LN_BEST_BNCHMRK_LIST,Security Master,Bulk Format
BH003,BH_LN_BNCHMRK_SPREAD_FEES,Security Master,Bulk Format
BH004,BH_LN_COVENANT_INFO,Security Master,Bulk Format
BH005,BH_LN_DFLT_PRICING_BNCHMRKS,Security Master,Bulk Format
BH006,BH_LN_DEFAULT_REF_BANKS,Security Master,Bulk Format
BH007,BH_LN_FEE_GRID_NOTES,Security Master,Bulk Format
BH008,BH_LN_FEE_GRID_RULE,Security Master,Bulk Format
BH009,BH_LN_FEE_PRIM_DT_GRID,Security Master,Bulk Format
BH010,BH_LN_FEE_PRIM_FIXED_GRID,Security Master,Bulk Format
BH011,BH_LN_FEE_PRIM_GRID_FIX_DT,Security Master,Bulk Format
BH012,BH_LN_FEE_PRIM_GRID_NO_CALC,Security Master,Bulk Format
BH013,BH_LN_FEE_PRIM_GRID_NOTES,Security Master,Bulk Format
BH014,BH_LN_FEE_PRIM_GRID_TYP,Security Master,Bulk Format
BH015,BH_LN_FEE_PRIM_LVL_GRID,Security Master,Bulk Format
BH016,BH_LN_FEE_PRIM_RATIO_GRID,Security Master,Bulk Format
BH017,BH_LN_FEE_PRIM_RATIO_ID,Security Master,Bulk Format
BH018,BH_LN_FEE_PRIM_RTG_GRID,Security Master,Bulk Format
BH019,BH_LN_FEE_PRIM_RTG_OVER_LVL,Security Master,Bulk Format
BH020,BH_LN_FEE_PRIM_RTG_RULE,Security Master,Bulk Format
BH021,BH_LN_FEE_PRIM_UTIL_GRID,Security Master,Bulk Format
BH022,BH_LN_FEE_SCHED,Security Master,Bulk Format
BH023,BH_LN_FEE_SEC_DT_GRID,Security Master,Bulk Format
BH024,BH_LN_FEE_SEC_FIXED_GRID,Security Master,Bulk Format
BH033,BH_LN_FEE_SEC_RTG_OVER_LVL,Security Master,Bulk Format
BH034,BH_LN_FEE_SEC_RTG_RULE,Security Master,Bulk Format
BH035,BH_LN_FEE_SEC_UTIL_GRID,Security Master,Bulk Format
BH036,BH_LN_FEES,Security Master,Bulk Format
BH037,BH_CANADIAN_ANNOUNCED_EARNINGS_1,Security Master,Bulk Format
BH038,BH_LN_LENDER_LIST,Security Master,Bulk Format
BH039,BH_LN_MANDATORY_PREPAY_NUM,Security Master,Bulk Format
BH040,BH_LN_PARTICIPATION_FEE,Security Master,Bulk Format
BH041,BH_LN_PRICING_BNCHMRKS,Security Master,Bulk Format
BH042,BH_LN_PRICING_GRID_RULE,Security Master,Bulk Format
BH043,BH_LN_PRICING_PRIM_DT_GRID,Security Master,Bulk Format
BH044,BH_LN_PRICING_PRIM_FIXED_GRID,Security Master,Bulk Format
BH045,BH_LN_PRICING_PRIM_GRID_FIX_DT,Security Master,Bulk Format
BH046,BH_LN_PRICING_PRIM_GRID_NO_CALC,Security Master,Bulk Format
BH047,BH_LN_PRICING_PRIM_GRID_NOTES,Security Master,Bulk Format
BH048,BH_LN_PRICING_PRIM_GRID_TYPE,Security Master,Bulk Format
BH049,BH_LN_PRICING_PRIM_LVL_GRID,Security Master,Bulk Format
BH050,BH_LN_PRICING_PRIM_RATIO_GRID,Security Master,Bulk Format
BH051,BH_LN_PRICING_PRIM_RATIO_ID,Security Master,Bulk Format
BH052,BH_LN_PRICING_PRIM_RTG_GRID,Security Master,Bulk Format
BH053,BH_LN_PRICING_PRIM_RTG_OVER_LVL,Security Master,Bulk Format
BH054,BH_LN_PRICING_PRIM_RTG_RULE,Security Master,Bulk Format
BH055,BH_LN_PRICING_PRIM_UTIL_GRID,Security Master,Bulk Format
BH056,BH_LN_PRICING_SCHED,Security Master,Bulk Format
BH057,BH_LN_PRICING_SEC_DT_GRID,Security Master,Bulk Format
BH058,BH_LN_PRICING_SEC_FIXED_GRID,Security Master,Bulk Format
BH059,BH_LN_PRICING_SEC_GRID_FIX_DT,Security Master,Bulk Format
BH060,BH_LN_PRICING_SEC_GRID_NO_CALC,Security Master,Bulk Format
BH061,BH_LN_PRICING_SEC_GRID_NOTES,Security Master,Bulk Format
BH062,BH_LN_PRICING_SEC_GRID_TYPE,Security Master,Bulk Format
BH063,BH_LN_PRICING_SEC_LVL_GRID,Security Master,Bulk Format
BH064,BH_LN_PRICING_SEC_RATIO_GRID,Security Master,Bulk Format
BH065,BH_LN_PRICING_SEC_RTG_GRID,Security Master,Bulk Format
BH066,BH_LN_PRICING_SEC_RTG_OVER_LVL,Security Master,Bulk Format
BH067,BH_LN_PRICING_SEC_RTG_RULE,Security Master,Bulk Format
BH068,BH_LN_PRICING_SEC_UTIL_GRID,Security Master,Bulk Format
BH069,BH_LN_PRICING_SEC_RATIO_ID,Security Master,Bulk Format
BH070,BH_LN_PRICING_NOTES,Security Master,Bulk Format
BH071,BH_LN_STATIC_FEE_FREQ,Security Master,Bulk Format
BH072,BH_LN_STATIC_FEES,Security Master,Bulk Format
BH073,BH_LN_UNDERWRITING_FEE,Security Master,Bulk Format
BH074,BH_LN_UNIQUE_FEE_PRIM_GRID_NOTES,Security Master,Bulk Format
BH075,BH_LN_UNIQUE_FEE_PRIM_GRID_TYP,Security Master,Bulk Format
BH076,BH_LN_UNIQUE_FEES,Security Master,Bulk Format
BH077,BH_LN_UNIQUE_GRID_NOTES,Security Master,Bulk Format
BH078,BH_LN_UNIQUE_GRID_RULE,Security Master,Bulk Format
BH079,BH_LN_UNIQUE_PRIM_DT_GRID,Security Master,Bulk Format
BH080,BH_LN_UNIQUE_PRIM_FIXED_GRID,Security Master,Bulk Format
BH081,BH_LN_UNIQUE_PRIM_GRID_FIX_DT,Security Master,Bulk Format
BH082,BH_LN_UNIQUE_PRIM_GRID_NO_CALC,Security Master,Bulk Format
BH083,BH_LN_UNIQUE_PRIM_LVL_GRID,Security Master,Bulk Format
BH084,BH_LN_UNIQUE_PRIM_RATIO_GRID,Security Master,Bulk Format
BH085,BH_LN_UNIQUE_PRIM_RATIO_ID,Security Master,Bulk Format
BH087,BH_LN_UNIQUE_PRIM_RTG_OVER_LVL,Security Master,Bulk Format
BH088,BH_LN_UNIQUE_PRIM_RTG_RULE,Security Master,Bulk Format
BH089,BH_LN_UNIQUE_PRIM_UTIL_GRID,Security Master,Bulk Format
BH090,BH_LN_UNIQUE_SCHED,Security Master,Bulk Format
BH091,BH_LN_UNIQUE_SEC_DT_GRID,Security Master,Bulk Format
BH092,BH_LN_UNIQUE_SEC_FIXED_GRID,Security Master,Bulk Format
BH093,BH_LN_UNIQUE_SEC_GRID_FIX_DT,Security Master,Bulk Format
BH094,BH_LN_UNIQUE_SEC_GRID_TYP,Security Master,Bulk Format
BH095,BH_LN_UNIQUE_SEC_GRID_NO_CALC,Security Master,Bulk Format
BH096,BH_LN_UNIQUE_SEC_GRID_NOTES,Security Master,Bulk Format
BH097,BH_LN_UNIQUE_SEC_LVL_GRID,Security Master,Bulk Format
BH098,BH_LN_UNIQUE_SEC_RATIO_GRID,Security Master,Bulk Format
BH099,BH_LN_UNIQUE_SEC_RATIO_ID,Security Master,Bulk Format
BH100,BH_LN_UNIQUE_SEC_RTG_GRID,Security Master,Bulk Format
BH101,BH_LN_UNIQUE_SEC_RTG_OVER_LVL,Security Master,Bulk Format
BH102,BH_LN_UNIQUE_SEC_RTG_RULE,Security Master,Bulk Format
BH103,BH_LN_UNIQUE_SEC_UTIL_GRID,Security Master,Bulk Format
BH104,BH_LN_UTILIZATION_FEE,Security Master,Bulk Format
BH105,BH_LOAN_LENDER_LIST,Security Master,Bulk Format
BH106,BH_LOAN_MANDATORY_PREPAY,Security Master,Bulk Format
BH107,BH_LOAN_REPAYMENT_SCHEDULE,Security Master,Bulk Format
BH108,BH_LU_AD_VALOREM_TAX_TYP,Security Master,Bulk Format
BH109,BH_LU_BC_LN_ADJUSTMENT_TO_RATIO,Security Master,Bulk Format
BH110,BH_LU_BC_LN_AND_OR,Security Master,Bulk Format
BH111,BH_LU_BC_LN_BNCHMRK,Security Master,Bulk Format
BH112,BH_LU_BC_LN_DAY_CNT,Security Master,Bulk Format
BH113,BH_LU_BC_LN_FEE_TYP,Security Master,Bulk Format
